날짜,지수
2023-04-28,15479.14
2023-05-02,15522.43
2023-05-03,15474.68
2023-05-04,15399.63
2023-05-08,15638.99
2023-05-09,15577.39
2023-05-10,15734.63
2023-05-11,15762.76
2023-05-12,15351.88
2023-05-15,15261.44
2023-05-16,15245.16
2023-05-17,15236.56
2023-05-18,15224.17
2023-05-19,15408.5
2023-05-22,15432.3
2023-05-23,15547.73
2023-05-24,15713.48
2023-05-25,15590.08
2023-05-26,15396.12
2023-05-30,15107.05
2023-05-31,15046.4
2023-06-01,15056.11
2023-06-02,15300.82
2023-06-05,15461.43
2023-06-07,15576.78
2023-06-08,15795.78
2023-06-09,15585.46
2023-06-12,15531.28
2023-06-13,15213.57
2023-06-14,15096.73
2023-06-15,15116.98
2023-06-16,15088.68
2023-06-19,14918.61
2023-06-20,14726.06
2023-06-21,14931.41
2023-06-22,15135.91
2023-06-23,14754.67
2023-06-26,14932.31
2023-06-27,14983.34
2023-06-28,15138.86
2023-06-29,15063.68
2023-06-30,15198.47
2023-07-03,15342.65
2023-07-04,15039.32
2023-07-05,14958.36
2023-07-06,14824.57
2023-07-07,14757.44
2023-07-10,15454.57
2023-07-11,15686.35
2023-07-12,15592.14
2023-07-13,15323.46
2023-07-14,15670.08
2023-07-17,15394.15
2023-07-18,15274.71
2023-07-19,15229.73
2023-07-20,15135.85
2023-07-21,15291.55
2023-07-24,15093.25
2023-07-25,15282.87
2023-07-26,15069.19
2023-07-27,15476.8
2023-07-28,15419.37
2023-07-31,15487.12
2023-08-01,15417.95
2023-08-02,15509.09
2023-08-03,15394.82
2023-08-04,15725.19
2023-08-07,15846.13
2023-08-08,16083.55
2023-08-09,15936.68
2023-08-10,15762.77
2023-08-11,15923.86
2023-08-14,15847.95
2023-08-16,15537.34
2023-08-17,15431.43
2023-08-18,15474.3
2023-08-21,15585.5
2023-08-22,15440.91
2023-08-23,15707.61
2023-08-24,15571.37
2023-08-25,15771.55
2023-08-28,15925.22
2023-08-29,15937.19
2023-08-30,15757.29
2023-08-31,15811.24
2023-09-01,15794.23
2023-09-04,15750.76
2023-09-05,15750.08
2023-09-06,15850.38
2023-09-07,15907.35
2023-09-08,16275.86
2023-09-11,16738.99
2023-09-12,16606.08
2023-09-13,16929.97
2023-09-14,16980.48
2023-09-15,17365.15
2023-09-18,17142.46
2023-09-19,17442.41
2023-09-20,17419.66
2023-09-21,17313.18
2023-09-22,17437.55
2023-09-25,17305.13
2023-09-26,17131.14
2023-09-27,16930.48
2023-10-04,17069.24
2023-10-05,17015.46
2023-10-06,17163.05
2023-10-10,17242.47
2023-10-11,17068.39
2023-10-12,17079.02
2023-10-13,17184.33
2023-10-16,17173.75
2023-10-17,17067.25
2023-10-18,17396.0
2023-10-19,17235.22
2023-10-20,17154.84
2023-10-23,16742.88
2023-10-24,16575.47
2023-10-25,16933.06
2023-10-26,16876.91
2023-10-27,16601.17
2023-10-30,16709.66
2023-10-31,16924.64
2023-11-01,17100.42
2023-11-02,16412.58
2023-11-03,16399.06
2023-11-06,16666.38
2023-11-07,16371.83
2023-11-08,16086.43
2023-11-09,16289.52
2023-11-10,16422.05
2023-11-13,16516.04
2023-11-14,16400.56
2023-11-15,16193.42
2023-11-16,16312.42
2023-11-17,16184.3
2023-11-20,16329.94
2023-11-21,16298.82
2023-11-22,16447.28
2023-11-23,16696.84
2023-11-24,16642.38
2023-11-27,16724.87
2023-11-28,16927.92
2023-11-29,16592.76
2023-11-30,16672.6
2023-12-01,16498.59
2023-12-04,16493.74
2023-12-05,16553.55
2023-12-06,16743.11
2023-12-07,16465.9
2023-12-08,16452.57
2023-12-11,16479.78
2023-12-12,16632.65
2023-12-13,16638.89
2023-12-14,16606.75
2023-12-15,16619.91
2023-12-18,16376.56
2023-12-19,16369.37
2023-12-20,16565.7
2023-12-21,16573.84
2023-12-22,16515.35
2023-12-26,16772.23
2023-12-27,16361.29
2023-12-28,16596.76
2024-01-02,16355.24
2024-01-03,16065.86
2024-01-04,15858.82
2024-01-05,15729.43
2024-01-08,15682.97
2024-01-09,15754.52
2024-01-10,15571.55
2024-01-11,15409.5
2024-01-12,15668.29
2024-01-15,15867.41
2024-01-16,15577.05
2024-01-17,15275.01
2024-01-18,15001.28
2024-01-19,14856.64
2024-01-22,14973.63
2024-01-23,15195.96
2024-01-24,15352.9
2024-01-25,15577.29
2024-01-26,15569.25
2024-01-29,16107.48
2024-01-30,16446.89
2024-01-31,17089.2
2024-02-01,18499.93
2024-02-02,19186.78
2024-02-05,19146.28
2024-02-06,18907.94
2024-02-07,19484.98
2024-02-08,20173.05
2024-02-13,19983.51
2024-02-14,19245.77
2024-02-15,18998.68
2024-02-16,19533.9
2024-02-19,20292.17
2024-02-20,19528.91
2024-02-21,19983.39
2024-02-22,20085.2
2024-02-23,20667.0
2024-02-26,19880.23
2024-02-27,19559.13
2024-02-28,20547.64
2024-02-29,20321.48
2024-03-04,21111.24
2024-03-05,21064.51
2024-03-06,20837.09
2024-03-07,21232.74
2024-03-08,21185.69
2024-03-11,21101.89
2024-03-12,20462.95
2024-03-13,20755.32
2024-03-14,21470.64
2024-03-15,20992.07
2024-03-18,20819.4
2024-03-19,20327.49
2024-03-20,20673.08
2024-03-21,21484.6
2024-03-22,21355.9
2024-03-25,21243.1
2024-03-26,20851.38
2024-03-27,20277.74
2024-03-28,20194.9
2024-03-29,19838.58
2024-04-01,19712.03
2024-04-02,19912.6
2024-04-03,19686.35
2024-04-04,19778.66
2024-04-05,19632.55
2024-04-08,19969.73
2024-04-09,19624.21
2024-04-11,18967.5
2024-04-12,18214.15
2024-04-15,18351.12
2024-04-16,17977.35
2024-04-17,17748.13
2024-04-18,17808.04
2024-04-19,17722.45
2024-04-22,19032.08
2024-04-23,19487.18
2024-04-24,19212.45
2024-04-25,19431.6
2024-04-26,19941.27
2024-04-29,19907.81
2024-04-30,19738.17
2024-05-02,19163.8
2024-05-03,19044.47
2024-05-07,19712.82
2024-05-08,20006.37
2024-05-09,19847.54
2024-05-10,20427.84
2024-05-13,20745.89
2024-05-14,21022.45
2024-05-16,22089.86
2024-05-17,21450.37
2024-05-20,21801.38
2024-05-21,21671.45
2024-05-22,20442.52
2024-05-23,20451.2
2024-05-24,20094.72
2024-05-27,20069.25
2024-05-28,20378.79
2024-05-29,20250.34
2024-05-30,20217.22
2024-05-31,20312.7
2024-06-03,20631.26
2024-06-04,20057.51
2024-06-05,19972.12
2024-06-07,20249.13
2024-06-10,20179.11
2024-06-11,20080.29
2024-06-12,20067.52
2024-06-13,19790.1
2024-06-14,19863.73
2024-06-17,19920.01
2024-06-18,20134.52
2024-06-19,20688.42
2024-06-20,21226.8
2024-06-21,21370.45
2024-06-24,20941.82
2024-06-25,21160.88
2024-06-26,21517.67
2024-06-27,21537.8
2024-06-28,22030.62
2024-07-01,21407.96
2024-07-02,21668.59
2024-07-03,21582.7
2024-07-04,22060.27
2024-07-05,22379.78
2024-07-08,21503.5
2024-07-09,21430.4
2024-07-10,22121.85
2024-07-11,22515.86
2024-07-12,22253.65
2024-07-15,21802.52
2024-07-16,21757.4
2024-07-17,21669.16
2024-07-18,21712.72
2024-07-19,21632.01
2024-07-22,21722.7
2024-07-23,21630.45
2024-07-24,21563.95
2024-07-25,21124.08
2024-07-26,21627.77
2024-07-29,21842.56
2024-07-30,21899.6
2024-07-31,22372.92
2024-08-01,22203.4
2024-08-02,21418.19
2024-08-05,19722.06
2024-08-06,20062.51
2024-08-07,20766.56
2024-08-08,20823.34
2024-08-09,21095.53
2024-08-12,21134.71
2024-08-13,21818.75
2024-08-14,20675.82
2024-08-16,20897.88
2024-08-19,21666.38
2024-08-20,22537.17
2024-08-21,22400.41
2024-08-22,22333.48
2024-08-23,22389.39
2024-08-26,22361.15
2024-08-27,22075.21
2024-08-28,21792.12
2024-08-29,21794.34
2024-08-30,21903.97
2024-09-02,22233.77
2024-09-03,22941.98
2024-09-04,22444.02
2024-09-05,22231.69
2024-09-06,21899.78
2024-09-09,21431.19
2024-09-10,21729.38
2024-09-11,21091.68
2024-09-12,21570.75
2024-09-13,21886.32
2024-09-19,22320.49
2024-09-20,22279.87
2024-09-23,21950.83
2024-09-24,22031.86
2024-09-25,21048.92
2024-09-26,21644.32
2024-09-27,21559.88
2024-09-30,21194.81
2024-10-02,20563.73
2024-10-04,20935.27
2024-10-07,21212.97
2024-10-08,20993.86
2024-10-10,21234.39
2024-10-11,21373.45
2024-10-14,21938.82
2024-10-15,22026.09
2024-10-16,22169.57
2024-10-17,21760.37
2024-10-18,21792.78
2024-10-21,21865.78
2024-10-22,22182.65
2024-10-23,22096.0
2024-10-24,21643.6
2024-10-25,22067.27
2024-10-28,21993.32
2024-10-29,22139.86
2024-10-30,21866.83
2024-10-31,21632.19
2024-11-01,21959.83
2024-11-04,22049.36
2024-11-05,22038.04
2024-11-06,22275.79
2024-11-07,21846.17
2024-11-08,21986.09
2024-11-11,21902.83
2024-11-12,21400.12
2024-11-13,21035.37
2024-11-14,20795.74
2024-11-15,20766.24
2024-11-18,22512.0
2024-11-19,22107.15
2024-11-20,22363.24
2024-11-21,22247.42
2024-11-22,22626.81
2024-11-25,22495.2
2024-11-26,22042.32
2024-11-27,22887.61
2024-11-28,22832.08
2024-11-29,22849.62
2024-12-02,22886.29
2024-12-03,24019.32
2024-12-04,22927.82
2024-12-05,22081.98
2024-12-06,21992.63
2024-12-09,21156.51
2024-12-10,21526.11
2024-12-11,21829.93
2024-12-12,22135.42
2024-12-13,21661.47
2024-12-16,21287.5
2024-12-17,21177.63
2024-12-18,21479.62
2024-12-19,21391.68
2024-12-20,21058.75
2024-12-23,21796.19
2024-12-24,21807.54
2024-12-26,21602.68
2024-12-27,21182.18
2024-12-30,20786.0
2025-01-02,20462.64
2025-01-03,20647.58
2025-01-06,20793.23
2025-01-07,20602.72
2025-01-08,20864.0
2025-01-09,20826.23
2025-01-10,20710.88
